Artist,Week,genre,Days to Peak,track,Length,Rank
"Jordan, Montell",20th,Rap,112,Get It On.. Tonite,4:34,10.0
"Jordan, Montell",21st,Rap,112,Get It On.. Tonite,4:34,5.0
"Jordan, Montell",22nd,Rap,112,Get It On.. Tonite,4:34,9.0
"Jordan, Montell",23rd,Rap,112,Get It On.. Tonite,4:34,9.0
"Jordan, Montell",24th,Rap,112,Get It On.. Tonite,4:34,7.0
"Jordan, Montell",25th,Rap,112,Get It On.. Tonite,4:34,9.0
"Jordan, Montell",26th,Rap,112,Get It On.. Tonite,4:34,10.0
"Jordan, Montell",27th,Rap,112,Get It On.. Tonite,4:34,10.0
"Jordan, Montell",28th,Rap,112,Get It On.. Tonite,4:34,15.0
"Jordan, Montell",29th,Rap,112,Get It On.. Tonite,4:34,18.0
"Jordan, Montell",2nd,Rap,112,Get It On.. Tonite,4:34,80.0
"Jordan, Montell",30th,Rap,112,Get It On.. Tonite,4:34,23.0
"Jordan, Montell",31st,Rap,112,Get It On.. Tonite,4:34,30.0
"Jordan, Montell",32nd,Rap,112,Get It On.. Tonite,4:34,42.0
"Jordan, Montell",3rd,Rap,112,Get It On.. Tonite,4:34,72.0
"Jordan, Montell",4th,Rap,112,Get It On.. Tonite,4:34,69.0
"Jordan, Montell",5th,Rap,112,Get It On.. Tonite,4:34,67.0
"Jordan, Montell",6th,Rap,112,Get It On.. Tonite,4:34,61.0
"Jordan, Montell",7th,Rap,112,Get It On.. Tonite,4:34,54.0
"Jordan, Montell",8th,Rap,112,Get It On.. Tonite,4:34,43.0
"Jordan, Montell",9th,Rap,112,Get It On.. Tonite,4:34,38.0
Juvenile,1st,Rap,7,U Understand,3:51,85.0
Juvenile,2nd,Rap,7,U Understand,3:51,83.0
Juvenile,3rd,Rap,7,U Understand,3:51,100.0
Juvenile,4th,Rap,7,U Understand,3:51,98.0
Juvenile,5th,Rap,7,U Understand,3:51,97.0
Juvenile,6th,Rap,7,U Understand,3:51,96.0
Kandi,10th,Rock,63,Don't Think I'm Not,3:50,24.0
Kandi,11th,Rock,63,Don't Think I'm Not,3:50,26.0
Kandi,12th,Rock,63,Don't Think I'm Not,3:50,26.0
Kandi,13th,Rock,63,Don't Think I'm Not,3:50,28.0
Kandi,14th,Rock,63,Don't Think I'm Not,3:50,29.0
Kandi,15th,Rock,63,Don't Think I'm Not,3:50,27.0
Kandi,16th,Rock,63,Don't Think I'm Not,3:50,31.0
Kandi,17th,Rock,63,Don't Think I'm Not,3:50,31.0
Kandi,18th,Rock,63,Don't Think I'm Not,3:50,26.0
Kandi,19th,Rock,63,Don't Think I'm Not,3:50,25.0
Kandi,1st,Rock,63,Don't Think I'm Not,3:50,66.0
Kandi,20th,Rock,63,Don't Think I'm Not,3:50,25.0
Kandi,21st,Rock,63,Don't Think I'm Not,3:50,30.0
Kandi,22nd,Rock,63,Don't Think I'm Not,3:50,40.0
Kandi,23rd,Rock,63,Don't Think I'm Not,3:50,36.0
Kandi,24th,Rock,63,Don't Think I'm Not,3:50,41.0
Kandi,2nd,Rock,63,Don't Think I'm Not,3:50,66.0
Kandi,3rd,Rock,63,Don't Think I'm Not,3:50,66.0
Kandi,4th,Rock,63,Don't Think I'm Not,3:50,61.0
Kandi,5th,Rock,63,Don't Think I'm Not,3:50,49.0
Kandi,6th,Rock,63,Don't Think I'm Not,3:50,42.0
Kandi,7th,Rock,63,Don't Think I'm Not,3:50,36.0
Kandi,8th,Rock,63,Don't Think I'm Not,3:50,33.0
Kandi,9th,Rock,63,Don't Think I'm Not,3:50,28.0
"Keith, Toby",10th,Country,70,Country Comes To Town,3:39,55.0
"Keith, Toby",10th,Country,70,How Do You Like Me Now?!,3:29,32.0
"Keith, Toby",11th,Country,70,Country Comes To Town,3:39,54.0
"Keith, Toby",11th,Country,70,How Do You Like Me Now?!,3:29,31.0
"Keith, Toby",12th,Country,70,Country Comes To Town,3:39,62.0
"Keith, Toby",12th,Country,70,How Do You Like Me Now?!,3:29,31.0
"Keith, Toby",13th,Country,70,Country Comes To Town,3:39,81.0
"Keith, Toby",13th,Country,70,How Do You Like Me Now?!,3:29,35.0
"Keith, Toby",14th,Country,70,Country Comes To Town,3:39,95.0
"Keith, Toby",14th,Country,70,How Do You Like Me Now?!,3:29,35.0
"Keith, Toby",15th,Country,70,Country Comes To Town,3:39,93.0
"Keith, Toby",15th,Country,70,How Do You Like Me Now?!,3:29,38.0
"Keith, Toby",16th,Country,70,How Do You Like Me Now?!,3:29,43.0
"Keith, Toby",17th,Country,70,How Do You Like Me Now?!,3:29,45.0
"Keith, Toby",18th,Country,70,How Do You Like Me Now?!,3:29,51.0
"Keith, Toby",19th,Country,70,How Do You Like Me Now?!,3:29,52.0
"Keith, Toby",1st,Country,70,Country Comes To Town,3:39,82.0
"Keith, Toby",1st,Country,70,How Do You Like Me Now?!,3:29,77.0
"Keith, Toby",20th,Country,70,How Do You Like Me Now?!,3:29,54.0
"Keith, Toby",2nd,Country,70,Country Comes To Town,3:39,78.0
"Keith, Toby",2nd,Country,70,How Do You Like Me Now?!,3:29,72.0
"Keith, Toby",3rd,Country,70,Country Comes To Town,3:39,75.0
"Keith, Toby",3rd,Country,70,How Do You Like Me Now?!,3:29,59.0
"Keith, Toby",4th,Country,70,Country Comes To Town,3:39,69.0
"Keith, Toby",4th,Country,70,How Do You Like Me Now?!,3:29,53.0
"Keith, Toby",5th,Country,70,Country Comes To Town,3:39,66.0
"Keith, Toby",5th,Country,70,How Do You Like Me Now?!,3:29,45.0
"Keith, Toby",6th,Country,70,Country Comes To Town,3:39,62.0
"Keith, Toby",6th,Country,70,How Do You Like Me Now?!,3:29,43.0
"Keith, Toby",7th,Country,70,Country Comes To Town,3:39,59.0
"Keith, Toby",7th,Country,70,How Do You Like Me Now?!,3:29,41.0
"Keith, Toby",8th,Country,70,Country Comes To Town,3:39,58.0
"Keith, Toby",8th,Country,70,How Do You Like Me Now?!,3:29,36.0
"Keith, Toby",9th,Country,70,Country Comes To Town,3:39,55.0
"Keith, Toby",9th,Country,70,How Do You Like Me Now?!,3:29,36.0
Kelis,10th,R&B,35,Caught Out There,4:09,67.0
Kelis,11th,R&B,35,Caught Out There,4:09,75.0
Kelis,12th,R&B,35,Caught Out There,4:09,90.0
Kelis,1st,R&B,35,Caught Out There,4:09,84.0
Kelis,2nd,R&B,35,Caught Out There,4:09,68.0
Kelis,3rd,R&B,35,Caught Out There,4:09,67.0
Kelis,4th,R&B,35,Caught Out There,4:09,63.0
Kelis,5th,R&B,35,Caught Out There,4:09,63.0
Kelis,6th,R&B,35,Caught Out There,4:09,54.0
Kelis,7th,R&B,35,Caught Out There,4:09,56.0
Kelis,8th,R&B,35,Caught Out There,4:09,59.0
Kelis,9th,R&B,35,Caught Out There,4:09,68.0
Kenny G,1st,Jazz,14,Auld Lang Syne (The Millenium Mix),7:50,89.0
Kenny G,2nd,Jazz,14,Auld Lang Syne (The Millenium Mix),7:50,89.0
Kenny G,3rd,Jazz,14,Auld Lang Syne (The Millenium Mix),7:50,7.0
Kenny G,4th,Jazz,14,Auld Lang Syne (The Millenium Mix),7:50,8.0
Kenny G,5th,Jazz,14,Auld Lang Syne (The Millenium Mix),7:50,66.0
Kid Rock,10th,Rock,56,Only God Knows Why,5:27,19.0
Kid Rock,11th,Rock,56,Only God Knows Why,5:27,21.0
Kid Rock,12th,Rock,56,Only God Knows Why,5:27,25.0
Kid Rock,13th,Rock,56,Only God Knows Why,5:27,25.0
Kid Rock,14th,Rock,56,Only God Knows Why,5:27,29.0
Kid Rock,15th,Rock,56,Only God Knows Why,5:27,32.0
Kid Rock,16th,Rock,56,Only God Knows Why,5:27,44.0
Kid Rock,17th,Rock,56,Only God Knows Why,5:27,52.0
Kid Rock,18th,Rock,56,Only God Knows Why,5:27,62.0
Kid Rock,19th,Rock,56,Only God Knows Why,5:27,69.0
Kid Rock,1st,Rock,56,Only God Knows Why,5:27,63.0
Kid Rock,20th,Rock,56,Only God Knows Why,5:27,78.0
Kid Rock,2nd,Rock,56,Only God Knows Why,5:27,47.0
Kid Rock,3rd,Rock,56,Only God Knows Why,5:27,46.0
Kid Rock,4th,Rock,56,Only God Knows Why,5:27,39.0
Kid Rock,5th,Rock,56,Only God Knows Why,5:27,35.0
Kid Rock,6th,Rock,56,Only God Knows Why,5:27,26.0
Kid Rock,7th,Rock,56,Only God Knows Why,5:27,26.0
Kid Rock,8th,Rock,56,Only God Knows Why,5:27,23.0
Kid Rock,9th,Rock,56,Only God Knows Why,5:27,19.0
"Kravitz, Lenny",1st,Rock,14,I Belong To You,4:17,78.0
"Kravitz, Lenny",2nd,Rock,14,I Belong To You,4:17,77.0
"Kravitz, Lenny",3rd,Rock,14,I Belong To You,4:17,71.0
"Kravitz, Lenny",4th,Rock,14,I Belong To You,4:17,71.0
"Kravitz, Lenny",5th,Rock,14,I Belong To You,4:17,71.0
"Kravitz, Lenny",6th,Rock,14,I Belong To You,4:17,83.0
"Kravitz, Lenny",7th,Rock,14,I Belong To You,4:17,90.0
"Kravitz, Lenny",8th,Rock,14,I Belong To You,4:17,90.0
"Kravitz, Lenny",9th,Rock,14,I Belong To You,4:17,93.0
Kumbia Kings,10th,R&B,14,U Don't Love Me,3:50,100.0
Kumbia Kings,1st,R&B,14,U Don't Love Me,3:50,81.0
Kumbia Kings,2nd,R&B,14,U Don't Love Me,3:50,64.0
Kumbia Kings,3rd,R&B,14,U Don't Love Me,3:50,62.0
Kumbia Kings,4th,R&B,14,U Don't Love Me,3:50,67.0
Kumbia Kings,5th,R&B,14,U Don't Love Me,3:50,70.0
Kumbia Kings,6th,R&B,14,U Don't Love Me,3:50,70.0
Kumbia Kings,7th,R&B,14,U Don't Love Me,3:50,75.0
Kumbia Kings,8th,R&B,14,U Don't Love Me,3:50,87.0
Kumbia Kings,9th,R&B,14,U Don't Love Me,3:50,89.0
LFO,1st,Rock,7,I Don't Wanna Kiss You Goodnight,5:00,63.0
LFO,1st,Rock,7,West Side Story,3:27,96.0
LFO,2nd,Rock,7,I Don't Wanna Kiss You Goodnight,5:00,61.0
LFO,2nd,Rock,7,West Side Story,3:27,84.0
LFO,3rd,Rock,7,I Don't Wanna Kiss You Goodnight,5:00,68.0
LFO,3rd,Rock,7,West Side Story,3:27,88.0
LFO,4th,Rock,7,I Don't Wanna Kiss You Goodnight,5:00,73.0
LFO,4th,Rock,7,West Side Story,3:27,96.0
LFO,5th,Rock,7,I Don't Wanna Kiss You Goodnight,5:00,91.0
LL Cool J,1st,Rap,7,Imagine That,4:00,99.0
LL Cool J,2nd,Rap,7,Imagine That,4:00,98.0
"Larrieux, Amel",1st,R&B,7,Get Up,4:02,100.0
"Larrieux, Amel",2nd,R&B,7,Get Up,4:02,97.0
"Larrieux, Amel",3rd,R&B,7,Get Up,4:02,97.0
"Lawrence, Tracy",10th,Country,70,Lessons Learned,2:55,42.0
"Lawrence, Tracy",11th,Country,70,Lessons Learned,2:55,40.0
"Lawrence, Tracy",12th,Country,70,Lessons Learned,2:55,40.0
"Lawrence, Tracy",13th,Country,70,Lessons Learned,2:55,50.0
"Lawrence, Tracy",14th,Country,70,Lessons Learned,2:55,66.0
"Lawrence, Tracy",15th,Country,70,Lessons Learned,2:55,81.0
"Lawrence, Tracy",16th,Country,70,Lessons Learned,2:55,93.0
"Lawrence, Tracy",17th,Country,70,Lessons Learned,2:55,94.0
"Lawrence, Tracy",18th,Country,70,Lessons Learned,2:55,99.0
"Lawrence, Tracy",19th,Country,70,Lessons Learned,2:55,99.0
"Lawrence, Tracy",1st,Country,70,Lessons Learned,2:55,80.0
"Lawrence, Tracy",20th,Country,70,Lessons Learned,2:55,100.0
"Lawrence, Tracy",2nd,Country,70,Lessons Learned,2:55,73.0
"Lawrence, Tracy",3rd,Country,70,Lessons Learned,2:55,61.0
"Lawrence, Tracy",4th,Country,70,Lessons Learned,2:55,61.0
"Lawrence, Tracy",5th,Country,70,Lessons Learned,2:55,48.0
"Lawrence, Tracy",6th,Country,70,Lessons Learned,2:55,48.0
"Lawrence, Tracy",7th,Country,70,Lessons Learned,2:55,48.0
"Lawrence, Tracy",8th,Country,70,Lessons Learned,2:55,48.0
"Lawrence, Tracy",9th,Country,70,Lessons Learned,2:55,44.0
"Levert, Gerald",1st,R&B,7,Baby U Are,4:10,96.0
"Levert, Gerald",1st,R&B,21,Mr. Too Damn Good,4:06,84.0
"Levert, Gerald",2nd,R&B,7,Baby U Are,4:10,89.0
"Levert, Gerald",2nd,R&B,21,Mr. Too Damn Good,4:06,83.0
"Levert, Gerald",3rd,R&B,7,Baby U Are,4:10,92.0
"Levert, Gerald",3rd,R&B,21,Mr. Too Damn Good,4:06,83.0
"Levert, Gerald",4th,R&B,7,Baby U Are,4:10,96.0
"Levert, Gerald",4th,R&B,21,Mr. Too Damn Good,4:06,76.0
"Levert, Gerald",5th,R&B,7,Baby U Are,4:10,96.0
"Levert, Gerald",5th,R&B,21,Mr. Too Damn Good,4:06,86.0
"Levert, Gerald",6th,R&B,21,Mr. Too Damn Good,4:06,86.0
"Levert, Gerald",7th,R&B,21,Mr. Too Damn Good,4:06,88.0
"Levert, Gerald",8th,R&B,21,Mr. Too Damn Good,4:06,97.0
Lil Bow Wow,10th,Rap,28,Bounce With Me,3:22,27.0
Lil Bow Wow,11th,Rap,28,Bounce With Me,3:22,27.0
Lil Bow Wow,12th,Rap,28,Bounce With Me,3:22,36.0
Lil Bow Wow,13th,Rap,28,Bounce With Me,3:22,40.0
Lil Bow Wow,14th,Rap,28,Bounce With Me,3:22,53.0
Lil Bow Wow,15th,Rap,28,Bounce With Me,3:22,61.0
Lil Bow Wow,16th,Rap,28,Bounce With Me,3:22,69.0
Lil Bow Wow,17th,Rap,28,Bounce With Me,3:22,80.0
Lil Bow Wow,18th,Rap,28,Bounce With Me,3:22,90.0
Lil Bow Wow,19th,Rap,28,Bounce With Me,3:22,99.0
Lil Bow Wow,1st,Rap,28,Bounce With Me,3:22,48.0
Lil Bow Wow,22nd,Rap,28,Bounce With Me,3:22,100.0
Lil Bow Wow,2nd,Rap,28,Bounce With Me,3:22,35.0
Lil Bow Wow,3rd,Rap,28,Bounce With Me,3:22,24.0
Lil Bow Wow,4th,Rap,28,Bounce With Me,3:22,24.0
Lil Bow Wow,5th,Rap,28,Bounce With Me,3:22,20.0
Lil Bow Wow,6th,Rap,28,Bounce With Me,3:22,20.0
Lil Bow Wow,7th,Rap,28,Bounce With Me,3:22,20.0
Lil Bow Wow,8th,Rap,28,Bounce With Me,3:22,20.0
Lil Bow Wow,9th,Rap,28,Bounce With Me,3:22,22.0
Lil Wayne,10th,Rap,35,Tha Block Is Hot,4:13,87.0
Lil Wayne,11th,Rap,35,Tha Block Is Hot,4:13,95.0
Lil Wayne,1st,Rap,35,Tha Block Is Hot,4:13,99.0
Lil Wayne,2nd,Rap,35,Tha Block Is Hot,4:13,89.0
Lil Wayne,3rd,Rap,35,Tha Block Is Hot,4:13,92.0
Lil Wayne,4th,Rap,35,Tha Block Is Hot,4:13,84.0
Lil Wayne,5th,Rap,35,Tha Block Is Hot,4:13,84.0
Lil Wayne,6th,Rap,35,Tha Block Is Hot,4:13,72.0
Lil Wayne,7th,Rap,35,Tha Block Is Hot,4:13,81.0
Lil Wayne,8th,Rap,35,Tha Block Is Hot,4:13,81.0
Lil Wayne,9th,Rap,35,Tha Block Is Hot,4:13,86.0
Lil' Kim,10th,Rap,7,How Many Licks?,3:50,96.0
Lil' Kim,10th,Rap,21,No Matter What They Say,4:12,97.0
Lil' Kim,11th,Rap,7,How Many Licks?,3:50,96.0
Lil' Kim,1st,Rap,7,How Many Licks?,3:50,79.0
Lil' Kim,1st,Rap,21,No Matter What They Say,4:12,80.0
Lil' Kim,2nd,Rap,7,How Many Licks?,3:50,75.0
Lil' Kim,2nd,Rap,21,No Matter What They Say,4:12,72.0
Lil' Kim,3rd,Rap,7,How Many Licks?,3:50,77.0
Lil' Kim,3rd,Rap,21,No Matter What They Say,4:12,67.0
Lil' Kim,4th,Rap,7,How Many Licks?,3:50,86.0
Lil' Kim,4th,Rap,21,No Matter What They Say,4:12,60.0
Lil' Kim,5th,Rap,7,How Many Licks?,3:50,86.0
Lil' Kim,5th,Rap,21,No Matter What They Say,4:12,65.0
Lil' Kim,6th,Rap,7,How Many Licks?,3:50,89.0
Lil' Kim,6th,Rap,21,No Matter What They Say,4:12,73.0
Lil' Kim,7th,Rap,21,No Matter What They Say,4:12,81.0
Lil' Kim,8th,Rap,21,No Matter What They Say,4:12,86.0
Lil' Kim,9th,Rap,7,How Many Licks?,3:50,96.0
Lil' Kim,9th,Rap,21,No Matter What They Say,4:12,90.0
Lil' Mo,1st,Rap,35,Ta Da,4:17,100.0
Lil' Mo,2nd,Rap,35,Ta Da,4:17,99.0
Lil' Mo,3rd,Rap,35,Ta Da,4:17,97.0
Lil' Mo,4th,Rap,35,Ta Da,4:17,97.0
Lil' Mo,5th,Rap,35,Ta Da,4:17,100.0
Lil' Mo,6th,Rap,35,Ta Da,4:17,95.0
Lil' Mo,7th,Rap,35,Ta Da,4:17,99.0
Lil' Zane,10th,Rap,35,Callin' Me,3:43,59.0
Lil' Zane,11th,Rap,35,Callin' Me,3:43,67.0
Lil' Zane,12th,Rap,35,Callin' Me,3:43,84.0
Lil' Zane,13th,Rap,35,Callin' Me,3:43,95.0
Lil' Zane,1st,Rap,35,Callin' Me,3:43,83.0
Lil' Zane,2nd,Rap,35,Callin' Me,3:43,89.0
Lil' Zane,3rd,Rap,35,Callin' Me,3:43,57.0
Lil' Zane,4th,Rap,35,Callin' Me,3:43,40.0
Lil' Zane,5th,Rap,35,Callin' Me,3:43,34.0
Lil' Zane,6th,Rap,35,Callin' Me,3:43,21.0
Lil' Zane,7th,Rap,35,Callin' Me,3:43,33.0
Lil' Zane,8th,Rap,35,Callin' Me,3:43,46.0
Lil' Zane,9th,Rap,35,Callin' Me,3:43,45.0
Limp Bizkit,10th,Rock,28,Rollin',4:04,78.0
Limp Bizkit,10th,Rock,35,N 2 Gether Now,3:55,97.0
Limp Bizkit,10th,Rock,63,Re-Arranged,4:08,88.0
Limp Bizkit,11th,Rock,28,Rollin',4:04,80.0
Limp Bizkit,11th,Rock,35,N 2 Gether Now,3:55,96.0
Limp Bizkit,11th,Rock,63,Re-Arranged,4:08,89.0
Limp Bizkit,12th,Rock,28,Rollin',4:04,86.0
Limp Bizkit,12th,Rock,63,Re-Arranged,4:08,93.0
Limp Bizkit,13th,Rock,28,Rollin',4:04,86.0
Limp Bizkit,13th,Rock,63,Re-Arranged,4:08,91.0
Limp Bizkit,14th,Rock,28,Rollin',4:04,91.0
Limp Bizkit,14th,Rock,63,Re-Arranged,4:08,91.0
Limp Bizkit,15th,Rock,28,Rollin',4:04,93.0
Limp Bizkit,15th,Rock,63,Re-Arranged,4:08,89.0
Limp Bizkit,16th,Rock,28,Rollin',4:04,96.0
Limp Bizkit,16th,Rock,63,Re-Arranged,4:08,90.0
Limp Bizkit,17th,Rock,28,Rollin',4:04,100.0
Limp Bizkit,17th,Rock,63,Re-Arranged,4:08,93.0
Limp Bizkit,18th,Rock,63,Re-Arranged,4:08,100.0
Limp Bizkit,1st,Rock,28,Rollin',4:04,77.0
Limp Bizkit,1st,Rock,35,N 2 Gether Now,3:55,94.0
Limp Bizkit,1st,Rock,63,Re-Arranged,4:08,91.0
Limp Bizkit,2nd,Rock,28,Rollin',4:04,73.0
Limp Bizkit,2nd,Rock,35,N 2 Gether Now,3:55,88.0
Limp Bizkit,2nd,Rock,63,Re-Arranged,4:08,91.0
Limp Bizkit,3rd,Rock,28,Rollin',4:04,72.0
Limp Bizkit,3rd,Rock,35,N 2 Gether Now,3:55,85.0
Limp Bizkit,3rd,Rock,63,Re-Arranged,4:08,90.0
Limp Bizkit,4th,Rock,28,Rollin',4:04,66.0
Limp Bizkit,4th,Rock,35,N 2 Gether Now,3:55,78.0
Limp Bizkit,4th,Rock,63,Re-Arranged,4:08,95.0
Limp Bizkit,5th,Rock,28,Rollin',4:04,65.0
Limp Bizkit,5th,Rock,35,N 2 Gether Now,3:55,78.0
Limp Bizkit,5th,Rock,63,Re-Arranged,4:08,95.0
Limp Bizkit,6th,Rock,28,Rollin',4:04,65.0
Limp Bizkit,6th,Rock,35,N 2 Gether Now,3:55,73.0
Limp Bizkit,6th,Rock,63,Re-Arranged,4:08,99.0
Limp Bizkit,7th,Rock,28,Rollin',4:04,67.0
Limp Bizkit,7th,Rock,35,N 2 Gether Now,3:55,84.0
Limp Bizkit,7th,Rock,63,Re-Arranged,4:08,96.0
Limp Bizkit,8th,Rock,28,Rollin',4:04,73.0
Limp Bizkit,8th,Rock,35,N 2 Gether Now,3:55,86.0
Limp Bizkit,8th,Rock,63,Re-Arranged,4:08,96.0
Limp Bizkit,9th,Rock,28,Rollin',4:04,74.0
Limp Bizkit,9th,Rock,35,N 2 Gether Now,3:55,90.0
Limp Bizkit,9th,Rock,63,Re-Arranged,4:08,92.0
Lonestar,10th,Country,56,Smile,3:33,39.0
Lonestar,10th,Country,70,What About Now,3:30,34.0
Lonestar,10th,Country,273,Amazed,4:25,27.0
Lonestar,11th,Country,56,Smile,3:33,43.0
Lonestar,11th,Country,70,What About Now,3:30,30.0
Lonestar,11th,Country,273,Amazed,4:25,26.0
Lonestar,12th,Country,56,Smile,3:33,41.0
Lonestar,12th,Country,70,What About Now,3:30,30.0
Lonestar,12th,Country,273,Amazed,4:25,24.0
Lonestar,13th,Country,56,Smile,3:33,43.0
Lonestar,13th,Country,70,What About Now,3:30,35.0
Lonestar,13th,Country,273,Amazed,4:25,27.0
Lonestar,14th,Country,56,Smile,3:33,45.0
Lonestar,14th,Country,70,What About Now,3:30,36.0
Lonestar,14th,Country,273,Amazed,4:25,32.0
Lonestar,15th,Country,56,Smile,3:33,50.0
Lonestar,15th,Country,70,What About Now,3:30,37.0
Lonestar,15th,Country,273,Amazed,4:25,33.0
Lonestar,16th,Country,56,Smile,3:33,58.0
Lonestar,16th,Country,70,What About Now,3:30,43.0
Lonestar,16th,Country,273,Amazed,4:25,35.0
Lonestar,17th,Country,56,Smile,3:33,67.0
Lonestar,17th,Country,70,What About Now,3:30,54.0
Lonestar,17th,Country,273,Amazed,4:25,35.0
Lonestar,18th,Country,56,Smile,3:33,78.0
Lonestar,18th,Country,70,What About Now,3:30,60.0
Lonestar,18th,Country,273,Amazed,4:25,40.0
Lonestar,19th,Country,56,Smile,3:33,85.0
Lonestar,19th,Country,70,What About Now,3:30,61.0
Lonestar,19th,Country,273,Amazed,4:25,43.0
Lonestar,1st,Country,56,Smile,3:33,89.0
Lonestar,1st,Country,70,What About Now,3:30,78.0
Lonestar,1st,Country,273,Amazed,4:25,81.0
Lonestar,20th,Country,56,Smile,3:33,91.0
Lonestar,20th,Country,70,What About Now,3:30,69.0
Lonestar,20th,Country,273,Amazed,4:25,50.0
Lonestar,2nd,Country,56,Smile,3:33,80.0
Lonestar,2nd,Country,70,What About Now,3:30,72.0
Lonestar,2nd,Country,273,Amazed,4:25,54.0
Lonestar,30th,Country,273,Amazed,4:25,45.0
Lonestar,31st,Country,273,Amazed,4:25,45.0
Lonestar,32nd,Country,273,Amazed,4:25,45.0
Lonestar,33rd,Country,273,Amazed,4:25,23.0
Lonestar,34th,Country,273,Amazed,4:25,17.0
Lonestar,35th,Country,273,Amazed,4:25,14.0
Lonestar,36th,Country,273,Amazed,4:25,17.0
Lonestar,37th,Country,273,Amazed,4:25,18.0
Lonestar,38th,Country,273,Amazed,4:25,18.0
Lonestar,39th,Country,273,Amazed,4:25,3.0
Lonestar,3rd,Country,56,Smile,3:33,80.0
Lonestar,3rd,Country,70,What About Now,3:30,66.0
Lonestar,3rd,Country,273,Amazed,4:25,44.0
Lonestar,40th,Country,273,Amazed,4:25,1.0
Lonestar,41st,Country,273,Amazed,4:25,1.0
Lonestar,42nd,Country,273,Amazed,4:25,2.0
Lonestar,43rd,Country,273,Amazed,4:25,3.0
Lonestar,44th,Country,273,Amazed,4:25,4.0
Lonestar,45th,Country,273,Amazed,4:25,4.0
Lonestar,46th,Country,273,Amazed,4:25,5.0
Lonestar,47th,Country,273,Amazed,4:25,6.0
Lonestar,48th,Country,273,Amazed,4:25,8.0
Lonestar,49th,Country,273,Amazed,4:25,9.0
Lonestar,4th,Country,56,Smile,3:33,80.0
Lonestar,4th,Country,70,What About Now,3:30,64.0
Lonestar,4th,Country,273,Amazed,4:25,39.0
Lonestar,50th,Country,273,Amazed,4:25,10.0
Lonestar,51st,Country,273,Amazed,4:25,12.0
Lonestar,52nd,Country,273,Amazed,4:25,15.0
Lonestar,53rd,Country,273,Amazed,4:25,20.0
Lonestar,54th,Country,273,Amazed,4:25,22.0
Lonestar,55th,Country,273,Amazed,4:25,22.0
Lonestar,56th,Country,273,Amazed,4:25,25.0
Lonestar,57th,Country,273,Amazed,4:25,26.0
Lonestar,58th,Country,273,Amazed,4:25,31.0
Lonestar,59th,Country,273,Amazed,4:25,32.0
Lonestar,5th,Country,56,Smile,3:33,65.0
Lonestar,5th,Country,70,What About Now,3:30,56.0
Lonestar,5th,Country,273,Amazed,4:25,38.0
Lonestar,60th,Country,273,Amazed,4:25,37.0
Lonestar,61st,Country,273,Amazed,4:25,42.0
Lonestar,62nd,Country,273,Amazed,4:25,42.0
Lonestar,63rd,Country,273,Amazed,4:25,45.0
Lonestar,64th,Country,273,Amazed,4:25,50.0
Lonestar,6th,Country,56,Smile,3:33,47.0
Lonestar,6th,Country,70,What About Now,3:30,50.0
Lonestar,6th,Country,273,Amazed,4:25,33.0
Lonestar,7th,Country,56,Smile,3:33,44.0
Lonestar,7th,Country,70,What About Now,3:30,47.0
Lonestar,7th,Country,273,Amazed,4:25,29.0
Lonestar,8th,Country,56,Smile,3:33,42.0
Lonestar,8th,Country,70,What About Now,3:30,39.0
Lonestar,8th,Country,273,Amazed,4:25,29.0
Lonestar,9th,Country,56,Smile,3:33,39.0
Lonestar,9th,Country,70,What About Now,3:30,37.0
Lonestar,9th,Country,273,Amazed,4:25,32.0
"Lopez, Jennifer",10th,Latin,49,Feelin' Good,4:28,79.0
"Lopez, Jennifer",11th,Latin,49,Feelin' Good,4:28,96.0
"Lopez, Jennifer",14th,Latin,49,Feelin' Good,4:28,64.0
"Lopez, Jennifer",15th,Latin,49,Feelin' Good,4:28,74.0
"Lopez, Jennifer",16th,Latin,49,Feelin' Good,4:28,73.0
"Lopez, Jennifer",17th,Latin,49,Feelin' Good,4:28,79.0
"Lopez, Jennifer",18th,Latin,49,Feelin' Good,4:28,82.0
"Lopez, Jennifer",19th,Latin,49,Feelin' Good,4:28,96.0
"Lopez, Jennifer",1st,Latin,49,Feelin' Good,4:28,79.0
"Lopez, Jennifer",2nd,Latin,49,Feelin' Good,4:28,79.0
"Lopez, Jennifer",3rd,Latin,49,Feelin' Good,4:28,66.0
"Lopez, Jennifer",4th,Latin,49,Feelin' Good,4:28,54.0
"Lopez, Jennifer",5th,Latin,49,Feelin' Good,4:28,54.0
"Lopez, Jennifer",6th,Latin,49,Feelin' Good,4:28,54.0
"Lopez, Jennifer",7th,Latin,49,Feelin' Good,4:28,54.0
"Lopez, Jennifer",8th,Latin,49,Feelin' Good,4:28,51.0
"Lopez, Jennifer",9th,Latin,49,Feelin' Good,4:28,61.0
"Loveless, Patty",10th,Country,63,That's The Kind Of Mood I'm In,3:27,71.0
"Loveless, Patty",11th,Country,63,That's The Kind Of Mood I'm In,3:27,71.0
"Loveless, Patty",12th,Country,63,That's The Kind Of Mood I'm In,3:27,72.0
"Loveless, Patty",13th,Country,63,That's The Kind Of Mood I'm In,3:27,85.0
"Loveless, Patty",14th,Country,63,That's The Kind Of Mood I'm In,3:27,91.0
