Delivery Date,Platform Name,IO Tactic,Market,Period,Year ,Creative Tag,Creative Size,Impressions,Clicks,Billable Spend,eCPM,CTR,Client Weighted Hard Total Conversions,Client Total Revenue,ROAS
23-Aug-14,DBM,Retargeting,Atlanta,P8,2014.00,,728x90,432.00,0.00,2.33,5.39,0.00,2.00,53.48,22.98
23-Aug-14,TTD,Channel,Atlanta,P8,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23-Aug-14,TTD,Channel,Atlanta,P8,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,2.00,46.22,0.00
23-Aug-14,TTD,Reach,Atlanta,P8,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
23-Aug-14,TTD,Reach,Atlanta,P8,2014.00,,728x90,80626.00,41.00,154.01,1.91,0.00,42.00,797.37,5.18
23-Aug-14,TTD,Retargeting,Atlanta,P8,2014.00,,728x90,566.00,0.00,2.47,4.36,0.00,0.00,0.00,0.00
24-Aug-14,APPNEXUS,Retargeting,Atlanta,P8,2014.00,,728x90,21.00,0.00,0.11,5.12,0.00,0.00,0.00,0.00
24-Aug-14,DBM,Retargeting,Atlanta,P8,2014.00,,300x600,19.00,0.00,0.16,8.50,0.00,0.00,0.00,0.00
24-Aug-14,DBM,Retargeting,Atlanta,P8,2014.00,,728x90,419.00,0.00,2.44,5.82,0.00,3.00,28.75,11.78
24-Aug-14,TTD,Channel,Atlanta,P8,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24-Aug-14,TTD,Channel,Atlanta,P8,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24-Aug-14,TTD,Reach,Atlanta,P8,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24-Aug-14,TTD,Reach,Atlanta,P8,2014.00,,728x90,83466.00,26.00,156.12,1.87,0.00,20.00,480.00,3.07
24-Aug-14,TTD,Retargeting,Atlanta,P8,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
24-Aug-14,TTD,Retargeting,Atlanta,P8,2014.00,,728x90,609.00,1.00,2.65,4.35,0.00,3.00,77.49,29.27
25-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,2.00,0.00,0.01,5.39,0.00,0.00,0.00,0.00
25-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,7.00,0.00,0.04,5.88,0.00,0.00,0.00,0.00
25-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,63.00,1.00,0.36,5.71,0.02,0.00,0.00,0.00
25-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,173.00,1.00,0.92,5.31,0.01,1.00,12.48,13.59
25-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x600,18.00,0.00,0.17,9.24,0.00,0.00,0.00,0.00
25-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,415.00,0.00,2.40,5.79,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,0.00,0.00,0.00,0.00,0.00,2.00,26.00,0.00
25-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,0.00,0.00,0.00,0.00,0.00,1.00,19.00,0.00
25-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,97956.00,22.00,154.08,1.57,0.00,13.00,251.34,1.63
25-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,135.00,0.00,0.66,4.87,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,328.00,0.00,1.56,4.75,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,660.00,1.00,2.89,4.38,0.00,1.00,10.00,3.46
26-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,2.00,0.00,0.01,3.60,0.00,0.00,0.00,0.00
26-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,3.00,0.00,0.01,3.74,0.00,0.00,0.00,0.00
26-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,11.00,0.00,0.05,4.45,0.00,0.00,0.00,0.00
26-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,160.00,0.00,0.73,4.57,0.00,2.00,17.48,23.93
26-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,505.00,0.00,2.93,5.81,0.00,1.00,4.99,1.70
26-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,407.00,0.00,2.33,5.73,0.00,0.00,0.00,0.00
26-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,17023.00,4.00,26.31,1.55,0.00,1.00,17.00,0.65
26-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,41284.00,5.00,71.67,1.74,0.00,3.00,48.99,0.68
26-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
26-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,50223.00,15.00,75.25,1.50,0.00,8.00,106.66,1.42
26-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,190.00,0.00,0.89,4.69,0.00,1.00,18.99,21.31
26-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,566.00,0.00,2.85,5.03,0.00,3.00,75.91,26.67
26-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,579.00,0.00,2.56,4.42,0.00,1.00,12.00,4.69
27-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,1.00,0.00,0.00,4.72,0.00,0.00,0.00,0.00
27-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,16.00,0.00,0.11,6.58,0.00,1.00,21.99,208.90
27-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,10.00,0.00,0.06,5.65,0.00,0.00,0.00,0.00
27-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,125.00,1.00,0.70,5.62,0.01,0.00,0.00,0.00
27-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,521.00,3.00,3.16,6.07,0.01,1.00,21.99,6.96
27-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,350.00,0.00,2.25,6.43,0.00,0.00,0.00,0.00
27-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,19899.00,5.00,32.11,1.61,0.00,4.00,69.56,2.17
27-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,44283.00,10.00,76.41,1.73,0.00,7.00,119.23,1.56
27-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,42694.00,9.00,63.84,1.50,0.00,10.00,172.43,2.70
27-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,213.00,0.00,1.03,4.85,0.00,1.00,13.73,13.28
27-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,508.00,0.00,2.66,5.23,0.00,2.00,32.00,12.04
27-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
27-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,603.00,1.00,2.64,4.37,0.00,2.00,35.98,13.64
28-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,1.00,0.00,0.01,5.38,0.00,0.00,0.00,0.00
28-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,23.00,0.00,0.14,6.00,0.00,0.00,0.00,0.00
28-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,27.00,0.00,0.15,5.58,0.00,0.00,0.00,0.00
28-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,156.00,0.00,1.01,6.49,0.00,0.00,0.00,0.00
28-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,604.00,3.00,4.15,6.88,0.01,2.00,18.00,4.33
28-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,405.00,1.00,2.69,6.64,0.00,0.00,0.00,0.00
28-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,18576.00,8.00,29.74,1.60,0.00,1.00,20.99,0.71
28-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,40833.00,10.00,69.17,1.69,0.00,7.00,142.46,2.06
28-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
28-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,45593.00,21.00,66.75,1.46,0.00,13.00,233.94,3.50
28-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,236.00,0.00,1.27,5.36,0.00,1.00,12.50,9.88
28-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,492.00,1.00,2.85,5.79,0.00,0.00,0.00,0.00
28-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,555.00,0.00,2.72,4.89,0.00,2.00,33.98,12.52
29-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,19.00,0.00,0.11,5.61,0.00,0.00,0.00,0.00
29-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,48.00,0.00,0.32,6.73,0.00,0.00,0.00,0.00
29-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,63.00,0.00,0.38,6.11,0.00,0.00,0.00,0.00
29-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,332.00,1.00,2.28,6.85,0.00,0.00,0.00,0.00
29-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,762.00,0.00,5.53,7.25,0.00,0.00,0.00,0.00
29-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,659.00,1.00,4.85,7.36,0.00,2.00,54.49,11.23
29-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,47480.00,17.00,42.24,0.89,0.00,10.00,196.95,4.66
29-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,86124.00,20.00,89.84,1.04,0.00,19.00,358.91,3.99
29-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,94538.00,18.00,82.65,0.87,0.00,21.00,344.96,4.17
29-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,229.00,0.00,1.42,6.22,0.00,0.00,0.00,0.00
29-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,529.00,0.00,3.47,6.56,0.00,2.00,33.25,9.58
29-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
29-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,578.00,2.00,3.29,5.70,0.00,2.00,85.72,26.03
30-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,35.00,1.00,0.18,5.07,0.03,0.00,0.00,0.00
30-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,55.00,0.00,0.34,6.17,0.00,1.00,5.99,17.64
30-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,80.00,0.00,0.51,6.44,0.00,0.00,0.00,0.00
30-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,182.00,0.00,1.40,7.67,0.00,1.00,12.00,8.59
30-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,677.00,0.00,5.31,7.84,0.00,0.00,0.00,0.00
30-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,544.00,0.00,4.29,7.89,0.00,3.00,59.17,13.78
30-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,18325.00,10.00,36.56,2.00,0.00,6.00,113.23,3.10
30-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,43192.00,19.00,94.74,2.19,0.00,29.00,484.59,5.12
30-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
30-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,38520.00,8.00,72.85,1.89,0.00,17.00,390.30,5.36
30-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,219.00,0.00,1.47,6.73,0.00,3.00,55.48,37.64
30-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,482.00,0.00,3.62,7.51,0.00,1.00,34.00,9.39
30-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,471.00,0.00,2.98,6.34,0.00,1.00,10.00,3.35
31-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,36.00,0.00,0.18,5.07,0.00,0.00,0.00,0.00
31-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,51.00,0.00,0.33,6.55,0.00,0.00,0.00,0.00
31-Aug-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,81.00,0.00,0.44,5.46,0.00,0.00,0.00,0.00
31-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,210.00,0.00,1.64,7.80,0.00,0.00,0.00,0.00
31-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,852.00,0.00,6.41,7.52,0.00,3.00,47.51,7.41
31-Aug-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,563.00,0.00,4.37,7.75,0.00,1.00,23.00,5.27
31-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Aug-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,16432.00,10.00,36.54,2.22,0.00,6.00,149.05,4.08
31-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,43819.00,18.00,99.55,2.27,0.00,12.00,244.90,2.46
31-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Aug-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,40274.00,23.00,75.81,1.88,0.00,9.00,151.21,1.99
31-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,273.00,0.00,1.76,6.43,0.00,1.00,29.50,16.80
31-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,582.00,0.00,4.42,7.59,0.00,4.00,64.18,14.53
31-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31-Aug-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,614.00,0.00,3.95,6.43,0.00,2.00,44.99,11.39
1-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,32.00,0.00,0.16,5.07,0.00,1.00,8.00,49.28
1-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,56.00,0.00,0.42,7.58,0.00,0.00,0.00,0.00
1-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,74.00,0.00,0.47,6.34,0.00,0.00,0.00,0.00
1-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,262.00,0.00,2.11,8.07,0.00,1.00,14.09,6.67
1-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,976.00,0.00,7.96,8.16,0.00,4.00,61.97,7.78
1-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,701.00,0.00,5.67,8.08,0.00,0.00,0.00,0.00
1-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,24964.00,10.00,37.55,1.50,0.00,6.00,119.52,3.18
1-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,54089.00,17.00,89.96,1.66,0.00,5.00,101.89,1.13
1-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,54323.00,17.00,82.68,1.52,0.00,9.00,214.44,2.59
1-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,363.00,0.00,2.66,7.32,0.00,0.00,0.00,0.00
1-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,636.00,0.00,4.74,7.45,0.00,1.00,14.98,3.16
1-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,851.00,0.00,5.31,6.24,0.00,2.00,26.00,4.90
2-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,30.00,0.00,0.18,6.12,0.00,0.00,0.00,0.00
2-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,70.00,0.00,0.47,6.71,0.00,0.00,0.00,0.00
2-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,80.00,0.00,0.53,6.64,0.00,0.00,0.00,0.00
2-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,454.00,0.00,3.65,8.03,0.00,1.00,10.00,2.74
2-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,1328.00,0.00,10.89,8.20,0.00,2.00,19.99,1.84
2-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,1070.00,1.00,8.53,7.98,0.00,0.00,0.00,0.00
2-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,66897.00,12.00,41.81,0.62,0.00,5.00,89.20,2.13
2-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,118335.00,23.00,77.91,0.66,0.00,16.00,232.04,2.98
2-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,121062.00,23.00,72.40,0.60,0.00,11.00,197.26,2.72
2-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,350.00,0.00,2.61,7.45,0.00,3.00,40.49,15.52
2-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,928.00,0.00,7.12,7.67,0.00,0.00,0.00,0.00
2-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,779.00,1.00,5.07,6.51,0.00,3.00,34.49,6.81
3-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,23.00,0.00,0.11,4.94,0.00,0.00,0.00,0.00
3-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,68.00,0.00,0.41,6.03,0.00,0.00,0.00,0.00
3-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,64.00,0.00,0.36,5.66,0.00,0.00,0.00,0.00
3-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,385.00,1.00,2.72,7.06,0.00,1.00,8.00,2.94
3-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,1330.00,1.00,10.05,7.55,0.00,1.00,10.00,1.00
3-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,983.00,1.00,7.59,7.72,0.00,1.00,17.00,2.24
3-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,63843.00,17.00,37.98,0.59,0.00,7.00,112.37,2.96
3-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,129274.00,29.00,79.35,0.61,0.00,23.00,368.08,4.64
3-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,134928.00,21.00,76.06,0.56,0.00,21.00,358.92,4.72
3-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,334.00,0.00,2.42,7.25,0.00,1.00,20.00,8.26
3-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,1014.00,1.00,7.88,7.77,0.00,3.00,45.00,5.71
3-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,867.00,0.00,5.63,6.49,0.00,0.00,0.00,0.00
4-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,39.00,0.00,0.25,6.44,0.00,0.00,0.00,0.00
4-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,65.00,0.00,0.38,5.83,0.00,0.00,0.00,0.00
4-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,65.00,0.00,0.41,6.28,0.00,1.00,8.00,19.59
4-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,353.00,0.00,2.34,6.62,0.00,0.00,0.00,0.00
4-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,1344.00,1.00,9.76,7.26,0.00,3.00,64.99,6.66
4-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,836.00,0.00,6.18,7.40,0.00,3.00,56.98,9.22
4-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,31369.00,7.00,18.80,0.60,0.00,7.00,179.70,9.56
4-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,58705.00,16.00,36.51,0.62,0.00,10.00,200.03,5.48
4-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,59104.00,12.00,33.96,0.57,0.00,12.00,228.95,6.74
4-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,277.00,0.00,1.84,6.64,0.00,0.00,0.00,0.00
4-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,981.00,0.00,7.13,7.26,0.00,3.00,56.22,7.89
4-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
4-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,841.00,0.00,5.24,6.23,0.00,2.00,32.49,6.20
5-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,160x600,44.00,0.00,0.25,5.62,0.00,1.00,19.50,78.86
5-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,300x250,66.00,0.00,0.42,6.33,0.00,1.00,25.00,59.82
5-Sep-14,APPNEXUS,Retargeting,Atlanta,P9,2014.00,,728x90,76.00,0.00,0.45,5.89,0.00,0.00,0.00,0.00
5-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,160x600,373.00,0.00,2.70,7.23,0.00,0.00,0.00,0.00
5-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,300x250,1347.00,0.00,9.84,7.31,0.00,3.00,40.53,4.12
5-Sep-14,DBM,Retargeting,Atlanta,P9,2014.00,,728x90,948.00,1.00,7.27,7.67,0.00,3.00,46.00,6.33
5-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Sep-14,TTD,Channel,Atlanta,P9,2014.00,,728x90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,160x600,23193.00,5.00,14.11,0.61,0.00,3.00,72.48,5.14
5-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x250,41775.00,9.00,26.03,0.62,0.00,15.00,270.48,10.39
5-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Sep-14,TTD,Reach,Atlanta,P9,2014.00,,728x90,41139.00,7.00,24.21,0.59,0.00,17.00,296.17,12.23
5-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,160x600,317.00,0.00,2.18,6.88,0.00,0.00,0.00,0.00
5-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x250,822.00,1.00,6.20,7.54,0.00,3.00,64.00,10.32
5-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,300x600,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5-Sep-14,TTD,Retargeting,Atlanta,P9,2014.00,,728x90,746.00,0.00,4.62,6.19,0.00,2.00,31.99,6.93
